timestamp,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,hand_state,command
1.44,Ring_DIP,-0.07097350821867088,0.0112,-0.0532990446889246,0.0,-0.2,0.0,0.23450262753718198,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Ring_Tip,-0.053351170918615826,0.0112,-0.06232640466197811,0.0,-0.2,0.0,-0.20240305866604516,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Pinky_MCP,-0.0473,0.0201,0.0,0.0,-0.2,0.0,0.7777531034642521,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Pinky_PIP,-0.05424437271457584,0.0201,-0.032363338634959375,0.0,-0.2,0.0,0.22625827151801908,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Pinky_DIP,-0.038087313710067426,0.0201,-0.04029740722080065,0.0,-0.2,0.0,-0.42530455150779634,"thumb open, index open, middle open, ring open, pinky open",STOP
1.44,Pinky_Tip,-0.025897081040637496,0.0201,-0.025593386428338367,0.0,-0.2,0.0,-0.8971193072295522,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Wrist,0,0,0,0,0.0,0,1,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Thumb_CMC,-0.0253,0.0249,0.0,-0.02921060559453223,-0.2,-0.1388339674309605,0.9686762802776931,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Thumb_MCP,-0.054022829502549496,0.033305978739020824,-0.013176820056698112,-0.05965041790898404,-0.2,-0.26830848159674975,0.8721143561709291,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Thumb_IP,-0.06918455863956854,0.04535129728168948,-0.03435988571729857,-0.08485682509439979,-0.2,-0.37996777670729176,0.718601545651312,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Thumb_Tip,-0.07053855932856026,0.05821743724933988,-0.05997861176812004,-0.10700416053222041,-0.2,-0.4659515035587286,0.513740063640294,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Index_MCP,-0.0529,-0.0111,0.0,0.0,-0.2,0.0,0.9662523268508443,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Index_PIP,-0.08603036791865284,-0.0111,-0.019016275176140532,0.0,-0.2,0.0,0.8693440715905347,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Index_DIP,-0.09666994709473256,-0.0111,-0.03688914162100412,0.0,-0.2,0.0,0.7131929960573833,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Index_Tip,-0.09699324203071903,-0.0111,-0.05558634677001946,0.0,-0.2,0.0,0.5125674499407519,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Middle_MCP,-0.0512,0.0,0.0,0.0,-0.2,0.0,0.8661491711571433,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Middle_PIP,-0.07211792272780285,0.0,-0.036189508269022785,0.0,-0.2,0.0,0.49602299387065796,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Middle_DIP,-0.05957223996395433,0.0,-0.05746615847503206,0.0,-0.2,0.0,-0.0025292833427785766,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Middle_Tip,-0.03997249073710407,0.0,-0.05736701088513382,0.0,-0.2,0.0,-0.5022641736230973,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Ring_MCP,-0.0498,0.0112,0.0,0.0,-0.2,0.0,0.9951682629415661,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Ring_PIP,-0.08873457380235104,0.0112,-0.007758154602048026,0.0,-0.2,0.0,0.9793766904183145,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Ring_DIP,-0.11031597278388341,0.0112,-0.01705832761118682,0.0,-0.2,0.0,0.9545022492975046,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Ring_Tip,-0.12659452472287763,0.0112,-0.02832991786143399,0.0,-0.2,0.0,0.923090730950029,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Pinky_MCP,-0.0473,0.0201,0.0,0.0,-0.2,0.0,0.7942446355107832,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Pinky_PIP,-0.055960584616692885,0.0201,-0.0319468977225818,0.0,-0.2,0.0,0.26161660010571863,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Pinky_DIP,-0.0404245414529244,0.0201,-0.041037077193501095,0.0,-0.2,0.0,-0.39100380357092435,"thumb open, index open, middle open, ring open, pinky open",STOP
6.3,Pinky_Tip,-0.02716470927526913,0.0201,-0.02728982835526376,0.0,-0.2,0.0,-0.8754604084448994,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Wrist,0,0,0,0,0.0,0,1,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Thumb_CMC,-0.0253,0.0249,0.0,-0.0004237098528912555,-0.2,-0.019370587976840284,0.9995731802427016,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Thumb_MCP,-0.057944195631261824,0.026165689862788884,-0.0014298673921523525,-0.0008161805772705366,-0.2,-0.038725303547651746,0.9983276205601517,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Thumb_IP,-0.08645240524798106,0.02838279437998071,-0.003890849311843027,-0.0018085891939685862,-0.2,-0.05803267947276913,0.9955491589766458,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Thumb_Tip,-0.11464277354679145,0.03169133755157916,-0.008138987405066515,-0.0021542157595984416,-0.2,-0.0772816378699912,0.9922591499778072,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Index_MCP,-0.0529,-0.0111,0.0,0.0,-0.2,0.0,0.8594781231187562,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Index_PIP,-0.07113688201074811,-0.0111,-0.03356569877905198,0.0,-0.2,0.0,0.4704430637059558,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Index_DIP,-0.05954365574021242,-0.0111,-0.05083524146669027,0.0,-0.2,0.0,-0.04150964191450496,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Index_Tip,-0.040908097824120374,-0.0111,-0.04928411891963634,0.0,-0.2,0.0,-0.5486343352187358,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Middle_MCP,-0.0512,0.0,0.0,0.0,-0.2,0.0,0.9488668986130985,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Middle_PIP,-0.08466912551131231,0.0,-0.025041118934824448,0.0,-0.2,0.0,0.7948531358779569,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Middle_DIP,-0.09117962598749439,0.0,-0.048867645822930336,0.0,-0.2,0.0,0.5663265951326337,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Middle_Tip,-0.08415207783179166,0.0,-0.06716446431465942,0.0,-0.2,0.0,0.2764617460329518,"thumb open, index open, middle open, ring open, pinky open",STOP
4.18,Ring_MCP,-0.0498,0.0112,0.0,0.0,-0.2,0.0,0.9768007071565709,"thumb open, index open, middle open, ring open, pinky open",STOP
